	match_id	p1_be	p1_bw	p1_fe	p1_fw	p1_unforced_errors	p1_winners	p2_be	p2_bw	p2_fe	p2_fw	p2_unforced_errors	p2_winners
987	20151003-M-Kuala_Lumpur-SF-Feliciano_Lopez-Nick_Kyrgios	6	5	9	13	15.0	18.0	11	5	6	4	17.0	9.0
988	20151004-M-Kuala_Lumpur-F-David_Ferrer-Feliciano_Lopez	11	5	8	13	19.0	18.0	18	5	9	13	27.0	18.0
989	20151005-M-Beijing-R32-David_Goffin-Andreas_Seppi	10	2	7	9	17.0	11.0	15	0	8	9	23.0	9.0
990	20151005-M-Mohammedia_CH-R32-David_Perez_Sanz-Pablo_Carreno_Busta	10	5	3	2	13.0	7.0	7	3	3	10	10.0	13.0
991	20151005-M-Mons_CH-Q3-Yannick_Mertens-Scott_Griekspoor	5	3	6	7	11.0	10.0	10	4	11	2	21.0	6.0
992	20151006-M-Beijing-R32-Novak_Djokovic-Simone_Bolelli	9	6	6	6	15.0	12.0	8	1	15	6	23.0	7.0
993	20151008-M-Beijing-R16-Novak_Djokovic-Ze_Zhang	4	6	11	11	15.0	17.0	10	0	3	3	13.0	3.0
994	20151008-M-Sacramento_CH-R16-Jared_Donaldson-Tennys_Sandgren	6	6	15	7	21.0	13.0	8	1	10	4	18.0	5.0
995	20151008-M-Tokyo-R16-Roberto_Bautista_Agut-Nick_Kyrgios	9	1	10	10	19.0	11.0	10	6	4	3	14.0	9.0
996	20151009-M-Beijing-QF-John_Isner-Novak_Djokovic	7	3	11	4	18.0	7.0	3	4	6	5	9.0	9.0
997	20151009-M-Sacramento_CH-QF-Jared_Donaldson-Mackenzie_Mcdonald	6	10	9	7	15.0	17.0	9	3	13	5	22.0	8.0
998	20151010-M-Beijing-SF-David_Ferrer-Novak_Djokovic	13	2	15	3	28.0	5.0	14	4	8	8	22.0	12.0
999	20151010-M-Tokyo-SF-Gilles_Muller-Stanislas_Wawrinka	14	5	9	12	23.0	17.0	9	11	9	12	18.0	23.0
1000	20151010-M-Tokyo-SF-Kei_Nishikori-Benoit_Paire	14	7	12	6	26.0	13.0	11	8	11	10	22.0	18.0
1001	20151011-M-Beijing-F-Rafael_Nadal-Novak_Djokovic	5	3	15	4	20.0	7.0	5	7	12	9	17.0	16.0
1002	20151011-M-Tokyo-F-Stanislas_Wawrinka-Benoit_Paire	9	3	8	7	17.0	10.0	13	4	20	5	33.0	9.0
1003	20151014-M-Ho_Chi_Minh_City_CH-R16-James_Duckworth-Sanam_Singh	6	5	0	3	6.0	8.0	7	3	7	4	14.0	7.0
1004	20151014-M-Shanghai_Masters-R32-David_Ferrer-Bernard_Tomic	6	3	17	9	23.0	12.0	13	10	6	7	19.0	17.0
1005	20151014-M-Shanghai_Masters-R32-Novak_Djokovic-Martin_Klizan	4	1	13	4	17.0	5.0	10	3	15	2	25.0	5.0
1006	20151015-M-Shanghai_Masters-R16-Novak_Djokovic-Feliciano_Lopez	8	10	5	6	13.0	16.0	13	1	7	6	20.0	7.0
1007	20151016-M-Shanghai_Masters-QF-Rafael_Nadal-Stanislas_Wawrinka	7	2	5	9	12.0	11.0	10	5	21	6	31.0	11.0
1008	20151016-M-Shanghai_Masters-QF-Tomas_Berdych-Andy_Murray	10	8	7	5	17.0	13.0	10	6	3	10	13.0	16.0
1009	20151017-M-Shanghai_Masters-SF-Andy_Murray-Novak_Djokovic	10	3	8	3	18.0	6.0	2	8	3	4	5.0	12.0
1010	20151018-M-Shanghai_Masters-F-Jo_Wilfried_Tsonga-Novak_Djokovic	7	1	18	9	25.0	10.0	4	4	5	11	9.0	15.0
1011	20151019-M-Brest_CH-R32-David_Guez-Ruben_Ramirez_Hidalgo	7	6	5	7	12.0	13.0	13	2	14	9	27.0	11.0
1012	20151019-M-Santiago_CH-R32-Alejandro_Gonzalez-Carlos_Eduardo_Severino	13	4	7	6	20.0	10.0	18	6	13	3	31.0	9.0
1013	20151021-M-Vienna-R16-Sergiy_Stakhovsky-Ivo_Karlovic	4	7	8	9	12.0	16.0	7	5	4	9	11.0	14.0
1014	20151023-M-Stockholm-QF-Richard_Gasquet-Jeremy_Chardy	7	6	6	11	13.0	17.0	15	4	20	27	35.0	31.0
1015	20151027-M-Basel-R32-Grigor_Dimitrov-Sergiy_Stakhovsky	11	3	6	13	17.0	16.0	14	4	8	5	22.0	9.0
1016	20151027-M-Basel-R32-John_Isner-Ernests_Gulbis	8	2	4	8	12.0	10.0	7	3	10	2	17.0	5.0
1017	20151027-M-Basel-R32-Roger_Federer-Mikhail_Kukushkin	7	8	3	12	10.0	20.0	4	4	9	5	13.0	9.0
1018	20151029-M-Basel-R16-Philipp_Kohlschreiber-Roger_Federer	5	10	16	12	21.0	22.0	10	7	11	15	21.0	22.0
1019	20151029-M-Basel-R16-Rafael_Nadal-Grigor_Dimitrov	12	3	13	9	25.0	12.0	19	4	14	15	33.0	19.0
1020	20151030-M-Basel-QF-Roger_Federer-David_Goffin	8	8	23	15	31.0	23.0	9	6	13	8	22.0	14.0
1021	20151031-M-Basel-SF-Rafael_Nadal-Richard_Gasquet	6	8	13	20	19.0	28.0	16	11	10	10	26.0	21.0
1022	20151031-M-Basel-SF-Roger_Federer-Jack_Sock	6	3	13	11	19.0	14.0	11	3	13	6	24.0	9.0
1023	20151101-M-Basel-F-Rafael_Nadal-Roger_Federer	4	8	10	13	14.0	21.0	20	12	8	20	28.0	32.0
1024	20151101-M-Valencia-F-Roberto_Bautista_Agut-Joao_Sousa	12	2	13	17	25.0	19.0	8	4	15	17	23.0	21.0
1025	20151102-M-Canberra_CH-R32-Sebastian_Fanselow-Christopher_Oconnell	2	5	4	6	6.0	11.0	3	1	11	2	14.0	3.0
1026	20151103-M-Paris-R32-Edouard_Roger_Vasselin-Ivo_Karlovic	3	10	8	14	11.0	24.0	12	8	20	17	32.0	25.0
1027	20151104-M-Paris-R32-Andy_Murray-Borna_Coric	7	5	5	4	12.0	9.0	10	0	14	3	24.0	3.0
1028	20151104-M-Paris-R32-Roberto_Bautista_Agut-Jo_Wilfried_Tsonga	10	0	5	5	15.0	5.0	7	7	10	15	17.0	22.0
1029	20151104-M-Paris_Masters-R32-Andreas_Seppi-Roger_Federer	8	1	4	2	12.0	3.0	7	5	6	17	13.0	22.0
1030	20151105-M-Paris-R16-Andy_Murray-David_Goffin	5	7	4	4	9.0	11.0	10	2	9	4	19.0	6.0
1031	20151105-M-Paris-R16-John_Isner-Roger_Federer	6	7	24	15	30.0	22.0	12	11	8	17	20.0	28.0
1032	20151105-M-Paris-R16-Novak_Djokovic-Gilles_Simon	8	2	16	14	24.0	16.0	14	3	10	7	24.0	10.0
1033	20151105-M-Paris-R16-Rafael_Nadal-Kevin_Anderson	8	9	11	18	19.0	27.0	14	12	18	11	32.0	23.0
1034	20151105-M-Paris-R16-Tomas_Berdych-Jo_Wilfried_Tsonga	6	3	7	15	13.0	18.0	11	1	13	7	24.0	8.0
1035	20151105-M-Paris-R32-Novak_Djokovic-Thomaz_Bellucci	7	4	9	19	16.0	23.0	13	5	8	8	21.0	13.0
1036	20151105-M-Paris_Masters-R16-John_Isner-Roger_Federer	6	7	24	15	30.0	22.0	12	11	8	17	20.0	28.0
1037	20151106-M-Paris-QF-Tomas_Berdych-Novak_Djokovic	16	6	22	17	38.0	23.0	11	3	9	9	20.0	12.0
1038	20151107-M-Paris-SF-David_Ferrer-Andy_Murray	10	5	9	3	19.0	8.0	16	10	11	12	27.0	22.0
1039	20151107-M-Paris-SF-Novak_Djokovic-Stanislas_Wawrinka	11	7	13	13	24.0	20.0	12	4	25	14	37.0	18.0
1040	20151108-M-Paris-F-Andy_Murray-Novak_Djokovic	17	6	16	9	33.0	15.0	6	1	5	7	11.0	8.0
1041	20151109-M-Knoxville_CH-R32-Mischa_Zverev-Hunter_Reese	2	4	7	14	9.0	18.0	6	4	8	3	14.0	7.0
1042	20151109-M-Kobe_CH-R16-Yoshihito_Nishioka-Yuichi_Ito	4	2	5	8	9.0	10.0	6	2	10	3	16.0	5.0
1043	20151109-M-Mouilleron_Le_Captif_CH-QF-Lucas_Pouille-Sergiy_Stakhovsky	7	7	6	15	13.0	22.0	5	6	7	6	12.0	12.0
1044	20151115-M-Tour_Finals-RR-Novak_Djokovic-Kei_Nishikori	8	6	5	4	13.0	10.0	10	2	13	5	23.0	7.0
1045	20151115-M-Tour_Finals-RR-Tomas_Berdych-Roger_Federer	7	0	8	5	15.0	5.0	7	6	2	9	9.0	15.0
1046	20151116-M-Brescia_CH-QF-Igor_Sijsling-Farrukh_Dustov	5	7	4	10	9.0	17.0	1	2	3	4	4.0	6.0
1047	20151116-M-Montevideo_CH-R32-Dario_Acosta-Carlos_Berlocq	9	0	9	6	18.0	6.0	6	3	1	7	7.0	10.0
1048	20151116-M-Tour_Finals-RR-Andy_Murray-David_Ferrer	13	7	10	12	23.0	19.0	11	4	6	11	17.0	15.0
1049	20151116-M-Tour_Finals-RR-Rafael_Nadal-Stanislas_Wawrinka	4	5	7	13	11.0	18.0	14	7	18	11	32.0	18.0
1050	20151117-M-Tour_Finals-RR-Roger_Federer-Novak_Djokovic	11	5	12	8	23.0	13.0	13	5	13	5	26.0	10.0
1051	20151118-M-Tour_Finals-RR-David_Ferrer-Stanislas_Wawrinka	4	3	12	7	16.0	10.0	18	9	16	22	34.0	31.0
1052	20151118-M-Tour_Finals-RR-Rafael_Nadal-Andy_Murray	4	4	4	7	8.0	11.0	11	8	12	5	23.0	13.0
1053	20151119-M-Tour_Finals-RR-Novak_Djokovic-Tomas_Berdych	8	3	9	7	17.0	10.0	11	6	18	10	29.0	16.0
1054	20151119-M-Tour_Finals-RR-Roger_Federer-Kei_Nishikori	15	8	14	11	29.0	19.0	12	10	15	15	27.0	25.0
1055	20151121-M-Tour_Finals-SF-Novak_Djokovic-Rafael_Nadal	7	10	9	11	16.0	21.0	4	1	11	5	15.0	6.0
1056	20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka	6	6	12	16	18.0	22.0	13	8	15	5	28.0	13.0
1057	20151122-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic	16	7	11	6	27.0	13.0	7	3	7	6	14.0	9.0
1058	20151123-M-Andria_CH-R32-Adrien_Bossel-Dudi_Sela	10	1	8	3	18.0	4.0	4	4	1	4	5.0	8.0
1059	20151123-M-Toyota_CH-R32-Makoto_Ochi-Konstantin_Kravchuk	4	5	15	5	19.0	10.0	5	4	3	3	8.0	7.0
1060	20151123-M-Toyota_CH-R32-Sho_Katayama-Gavin_Van_Peperzeel	3	5	2	5	5.0	10.0	5	1	9	12	14.0	13.0
1061	20160104-M-Bangkok_CH-R32-Nattan_Benjasupawan-Konstantin_Kravchuk	8	0	6	3	14.0	3.0	5	4	5	6	10.0	10.0
1062	20160104-M-Doha-R32-Novak_Djokovic-Dustin_Brown	3	3	6	5	9.0	8.0	7	5	10	5	17.0	10.0
1063	20160104-M-Hopman_Cup-RR-Jack_Sock-Alexandr_Dolgopolov	6	1	6	1	12.0	2.0	4	4	5	12	9.0	16.0
1064	20160106-M-Doha-R16-Rafael_Nadal-Robin_Haase	2	4	4	10	6.0	14.0	11	5	7	8	18.0	13.0
1065	20160108-M-Brisbane-QF-Lucas_Pouille-Milos_Raonic	9	4	11	7	20.0	11.0	5	7	9	11	14.0	18.0
1066	20160108-M-Brisbane-QF-Roger_Federer-Grigor_Dimitrov	4	2	11	16	15.0	18.0	16	5	9	12	25.0	17.0
1067	20160108-M-Doha-SF-Rafael_Nadal-Illya_Marchenko	4	3	9	6	13.0	9.0	11	3	16	5	27.0	8.0
1068	20160109-M-Brisbane-SF-Milos_Raonic-Bernard_Tomic	7	5	20	21	27.0	26.0	6	2	6	11	12.0	13.0
1069	20160109-M-Brisbane-SF-Roger_Federer-Dominic_Thiem	6	0	4	5	10.0	5.0	9	5	12	11	21.0	16.0
1070	20160109-M-Doha-SF-Novak_Djokovic-Tomas_Berdych	10	5	11	8	21.0	13.0	8	1	19	13	27.0	14.0
1071	20160110-M-Brisbane-F-Roger_Federer-Milos_Raonic	14	6	6	2	20.0	8.0	7	6	14	7	21.0	13.0
1072	20160110-M-Doha-F-Novak_Djokovic-Rafael_Nadal	5	3	7	22	12.0	25.0	2	3	8	3	10.0	6.0
1073	20160116-M-Chennai-F-Stanislas_Wawrinka-Borna_Coric	15	6	6	12	21.0	18.0	8	2	7	7	15.0	9.0
1074	20160116-M-Sydney-F-Viktor_Troicki-Grigor_Dimitrov	21	8	21	6	42.0	14.0	18	5	17	19	35.0	24.0
1075	20160118-M-Manila_CH-R32-Ruben_Gonzales-Igor_Sijsling	3	3	11	3	14.0	6.0	0	6	0	9	0.0	15.0
1076	20160119-M-Australian_Open-R128-Rafael_Nadal-Fernando_Verdasco	3	4	9	22	12.0	26.0	18	17	33	43	51.0	60.0
1077	20160122-M-Australian_Open-R32-Gilles_Simon-Federico_Delbonis	5	5	7	14	12.0	19.0	20	3	21	18	41.0	21.0
1078	20160123-M-Australian_Open-R32-Stanislas_Wawrinka-Lukas_Rosol	8	12	4	10	12.0	22.0	14	7	11	14	25.0	21.0
1079	20160124-M-Australian_Open-R16-Novak_Djokovic-Gilles_Simon	51	14	50	33	101.0	47.0	28	14	28	14	56.0	28.0
1080	20160125-M-Australian_Open-R16-Stanislas_Wawrinka-Milos_Raonic	6	15	25	24	31.0	39.0	24	19	26	33	50.0	52.0
1081	20160126-M-Australian_Open-QF-Novak_Djokovic-Kei_Nishikori	14	5	10	7	24.0	12.0	21	7	29	15	50.0	22.0
1082	20160126-M-Australian_Open-QF-Roger_Federer-Tomas_Berdych	16	10	11	25	27.0	35.0	12	1	11	15	23.0	16.0
1083	20160127-M-Australian_Open-QF-Milos_Raonic-Gael_Monfils	13	8	16	27	29.0	35.0	2	6	4	13	6.0	19.0
1084	20160128-M-Australian_Open-SF-Novak_Djokovic-Roger_Federer	5	10	10	11	15.0	21.0	24	12	22	17	46.0	29.0
1085	20160128-M-Maui_CH-R16-Michael_Mmoh-Kyle_Edmund	8	2	8	0	16.0	2.0	3	4	8	11	11.0	15.0
1086	20160129-M-Australian_Open-SF-Andy_Murray-Milos_Raonic	13	17	11	11	24.0	28.0	38	12	32	37	70.0	49.0
1087	20160131-M-Australian_Open-F-Novak_Djokovic-Andy_Murray	21	8	10	15	31.0	23.0	29	10	28	13	57.0	23.0
1088	20160202-M-Dallas_CH-R32-Samuel_Groth-Francis_Tiafoe	5	4	7	4	12.0	8.0	8	8	6	5	14.0	13.0
1089	20160202-M-Quito-R32-Guido_Pella-Victor_Estrella	6	2	16	6	22.0	8.0	6	0	17	14	23.0	14.0
1090	20160202-M-Sofia-R32-Marius_Copil-Hyeon_Chung	8	7	11	12	19.0	19.0	3	2	10	1	13.0	3.0
1091	20160205-M-Quito-QF-Bernard_Tomic-Paolo_Lorenzi	15	12	27	21	42.0	33.0	11	9	10	11	21.0	20.0
1092	20160206-M-Sofia-SF-Roberto_Bautista_Agut-Gilles_Muller	10	5	4	10	14.0	15.0	14	9	13	14	27.0	23.0
1093	20160208-M-Rotterdam-R32-Thiemo_De_Bakker-Borna_Coric	19	9	20	11	39.0	20.0	10	12	24	19	34.0	31.0
1094	20160213-M-Buenos_Aires-SF-Rafael_Nadal-Dominic_Thiem	23	14	19	22	42.0	36.0	14	8	12	21	26.0	29.0
1095	20160216-M-Delray_Beach-R32-Juan_Martin_Del_Potro-Denis_Kudla	5	0	6	5	11.0	5.0	7	4	14	1	21.0	5.0
1096	20160218-M-Rio_de_Janeiro-R16-Inigo_Cervantes_Huegun-Alexandr_Dolgopolov	9	4	9	6	18.0	10.0	16	12	8	12	24.0	24.0
1097	20160219-M-Delray_Beach-QF-Juan_Martin_Del_Potro-Jeremy_Chardy	6	0	9	5	15.0	5.0	8	1	27	12	35.0	13.0
1098	20160219-M-Marseille-QF-Richard_Gasquet-Nick_Kyrgios	2	3	8	2	10.0	5.0	8	5	9	7	17.0	12.0
1099	20160219-M-Wroclaw_CH-QF-Albano_Olivetti-Dustin_Brown	4	2	5	5	9.0	7.0	5	4	4	4	9.0	8.0
1100	20160220-M-Marseille-QF-Stanislas_Wawrinka-Benoit_Paire	15	5	11	12	26.0	17.0	28	18	10	14	38.0	32.0
1101	20160220-M-Marseille-SF-Tomas_Berdych-Nick_Kyrgios	5	4	10	8	15.0	12.0	4	8	2	9	6.0	17.0
1102	20160220-M-Rio_de_Janeiro-SF-Dominic_Thiem-Guido_Pella	9	5	17	7	26.0	12.0	5	3	11	10	16.0	13.0
1103	20160223-M-Cherbourg_CH-R32-Jurgen_Zopp-Jordan_Thompson	8	2	17	7	25.0	9.0	7	3	2	4	9.0	7.0
1104	20160225-M-Cherbourg_CH-R16-Ramkumar_Ramanathan-Adam_Pavlasek	8	3	16	8	24.0	11.0	7	4	8	11	15.0	15.0
1105	20160227-M-Cherbourg_CH-SF-Jordan_Thompson-Vincent_Millot	6	5	6	4	12.0	9.0	11	2	16	10	27.0	12.0
1106	20160304-M-Davis_Cup_World_Group_R1-RR-Frank_Dancevic-Gael_Monfils	8	8	12	11	20.0	19.0	5	13	1	15	6.0	28.0
1107	20160304-M-Quimper_CH-QF-Paul_Henri_Mathieu-Igor_Sijsling	7	4	8	8	15.0	12.0	4	3	6	3	10.0	6.0
1108	20160307-M-Puebla_CH-Q3-Fernando_Romboli-Stefano_Napolitano	7	1	8	3	15.0	4.0	6	4	5	12	11.0	16.0
1109	20160310-M-Indian_Wells_Masters-R128-Damir_Dzumhur-Marcel_Granollers	20	6	10	5	30.0	11.0	4	4	6	4	10.0	8.0
1110	20160310-M-Indian_Wells_Masters-R128-Pablo_Carreno_Busta-Evgeny_Donskoy	7	2	6	7	13.0	9.0	7	4	13	5	20.0	9.0
1111	20160310-M-Puebla_CH-R16-Dennis_Novak-Agustin_Velotti	18	2	14	10	32.0	12.0	3	3	6	4	9.0	7.0
1112	20160312-M-Indian_Wells_Masters-R64-Jeremy_Chardy-Andrey_Kuznetsov	4	1	11	12	15.0	13.0	4	7	5	8	9.0	15.0
1113	20160312-M-Indian_Wells_Masters-R64-Milos_Raonic-Inigo_Cervantes_Huegun	5	3	6	10	11.0	13.0	5	3	7	3	12.0	6.0
1114	20160312-M-Indian_Wells_Masters-R64-Stanislas_Wawrinka-Illya_Marchenko	6	4	14	12	20.0	16.0	10	2	12	1	22.0	3.0
1115	20160315-M-Indian_Wells_Masters-R32-Gilles_Simon-Alexander_Zverev	11	5	15	5	26.0	10.0	6	4	2	7	8.0	11.0
1116	20160316-M-Indian_Wells_Masters-R16-Jo_Wilfried_Tsonga-Dominic_Thiem	5	1	6	10	11.0	11.0	5	3	10	0	15.0	3.0
1117	20160317-M-Indian_Wells_Masters-QF-Marin_Cilic-David_Goffin	10	3	19	7	29.0	10.0	6	8	8	9	14.0	17.0
1118	20160319-M-Indian_Wells_Masters-SF-Rafael_Nadal-Novak_Djokovic	13	1	18	9	31.0	10.0	14	8	10	14	24.0	22.0
1119	20160320-M-Indian_Wells_Masters-F-Milos_Raonic-Novak_Djokovic	8	2	18	9	26.0	11.0	2	4	2	9	4.0	13.0
1120	20160323-M-Guadalajara_CH-R16-Dennis_Novikov-Eduardo_Struvay	6	5	3	7	9.0	12.0	8	5	7	5	15.0	10.0
1121	20160326-M-San_Luis_Potosi_CH-SF-Albert_Montanes-Pedja_Krstin	10	5	18	6	28.0	11.0	7	4	4	3	11.0	7.0
1122	20160326-M-San_Luis_Potosi_CH-SF-Marcelo_Arevalo-Federico_Gaio	3	0	4	7	7.0	7.0	8	6	17	9	25.0	15.0
1123	20160327-M-Miami_Masters-R32-Richard_Gasquet-Benoit_Paire	4	5	4	3	8.0	8.0	19	6	12	6	31.0	12.0
1124	20160327-M-Miami_Masters-R32-Tomas_Berdych-Steve_Johnson	13	6	12	21	25.0	27.0	14	5	19	18	33.0	23.0
1125	20160327-M-Miami_Masters-R32-Viktor_Troicki-David_Goffin	11	3	14	2	25.0	5.0	10	1	4	14	14.0	15.0
1126	20160328-M-Miami_Masters-QF-Milos_Raonic-Nick_Kyrgios	8	4	18	19	26.0	23.0	6	7	15	13	21.0	20.0
1127	20160328-M-Miami_Masters-R16-Roberto_Bautista_Agut-Jo_Wilfried_Tsonga	13	5	10	25	23.0	30.0	11	4	22	26	33.0	30.0
1128	20160403-M-Miami_Masters-F-Novak_Djokovic-Kei_Nishikori	10	6	11	7	21.0	13.0	11	2	13	8	24.0	10.0
1129	20160409-M-Houston-SF-John_Isner-Jack_Sock	10	4	17	9	27.0	13.0	4	6	8	8	12.0	14.0
1130	20160410-M-Marrakech-F-Federico_Delbonis-Borna_Coric	13	1	15	14	28.0	15.0	12	3	15	6	27.0	9.0
1131	20160412-M-Monte_Carlo_Masters-R64-Joao_Sousa-Ivo_Karlovic	1	6	5	9	6.0	15.0	12	5	13	16	25.0	21.0
1132	20160413-M-Monte_Carlo_Masters-R32-Novak_Djokovic-Jiri_Vesely	9	13	23	12	32.0	25.0	11	11	17	7	28.0	18.0
1133	20160413-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Aljaz_Bedene	5	1	10	13	15.0	14.0	11	0	12	5	23.0	5.0
1134	20160415-M-Gwangju_CH-QF-Grega_Zemlja-Matt_Reid	1	3	2	7	3.0	10.0	6	3	5	2	11.0	5.0
1135	20160416-M-Monte_Carlo_Masters-SF-Jo_Wilfried_Tsonga-Gael_Monfils	13	2	18	10	31.0	12.0	9	3	7	6	16.0	9.0
1136	20160420-M-Savannah_CH-R16-Tennys_Sandgren-Gerald_Melzer	9	4	11	7	20.0	11.0	6	6	6	9	12.0	15.0
1137	20160421-M-Barcelona-R16-Feliciano_Lopez-Philipp_Kohlschreiber	22	6	22	24	44.0	30.0	18	15	21	22	39.0	37.0
1138	20160425-M-Bucharest-F-Fernando_Verdasco-Lucas_Pouille	8	5	6	18	14.0	23.0	8	6	13	11	21.0	17.0
1139	20160427-M-Istanbul-R32-Teymuraz_Gabashvili-Damir_Dzumhur	16	5	11	11	27.0	16.0	11	10	4	10	15.0	20.0
1140	20160501-M-Munich-F-Dominic_Thiem-Philipp_Kohlschreiber	19	11	22	28	41.0	39.0	9	11	19	23	28.0	34.0
1141	20160502-M-Karshi_CH-R32-Pavel_Tsoy-Nikola_Milojevic	6	0	17	2	23.0	2.0	8	10	5	4	13.0	14.0
1142	20160504-M-Madrid_Masters-R32-Novak_Djokovic-Borna_Coric	0	3	8	10	8.0	13.0	12	0	10	6	22.0	6.0
1143	20160505-M-Madrid-R16-Richard_Gasquet-Kei_Nishikori	9	8	5	8	14.0	16.0	11	11	12	25	23.0	36.0
1144	20160506-M-Madrid_Masters-QF-Andy_Murray-Tomas_Berdych	6	8	6	6	12.0	14.0	10	4	11	8	21.0	12.0
1145	20160506-M-Madrid_Masters-QF-Kei_Nishikori-Nick_Kyrgios	12	23	21	17	33.0	40.0	20	6	18	9	38.0	15.0
1146	20160509-M-Rome-R64-Alexander_Zverev-Grigor_Dimitrov	5	5	4	4	9.0	9.0	12	2	13	6	25.0	8.0
1147	20160509-M-Seoul_CH-R32-Ho_Gi_Kang-Yuichi_Sugita	12	3	16	2	28.0	5.0	7	2	3	4	10.0	6.0
1148	20160513-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal	12	7	13	17	25.0	24.0	8	10	20	11	28.0	21.0
1149	20160515-M-Rome_Masters-F-Andy_Murray-Novak_Djokovic	8	5	7	15	15.0	20.0	12	8	10	7	22.0	15.0
1150	20160528-M-Roland_Garros-R32-Alexander_Zverev-Dominic_Thiem	19	6	10	16	29.0	22.0	15	18	18	23	33.0	41.0
1151	20160603-M-Roland_Garros-SF-Novak_Djokovic-Dominic_Thiem	10	7	4	8	14.0	15.0	17	13	19	11	36.0	24.0
1152	20160603-M-Roland_Garros-SF-Stanislas_Wawrinka-Andy_Murray	16	14	23	29	39.0	43.0	8	12	12	12	20.0	24.0
1153	20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer	14	10	11	8	25.0	18.0	6	5	4	7	10.0	12.0
1154	20160611-M-Stuttgart-SF-Roger_Federer-Dominic_Thiem	8	8	14	12	22.0	20.0	13	9	9	16	22.0	25.0
1155	20160619-M-Fergana_CH-F-Radu_Albot-Konstantin_Kravchuk	6	1	6	4	12.0	5.0	14	3	16	6	30.0	9.0
1156	20160629-M-Wimbledon-R64-Roger_Federer-Marcus_Willis	8	8	9	20	17.0	28.0	13	8	10	7	23.0	15.0
1157	20160706-M-Wimbledon-QF-Marin_Cilic-Roger_Federer	16	7	22	22	38.0	29.0	27	20	19	17	46.0	37.0
1158	20160708-M-Wimbledon-SF-Andy_Murray-Tomas_Berdych	3	6	6	8	9.0	14.0	10	11	25	16	35.0	27.0
1159	20160708-M-Wimbledon-SF-Milos_Raonic-Roger_Federer	15	14	19	27	34.0	41.0	7	12	8	21	15.0	33.0
1160	20160710-M-Wimbledon-F-Milos_Raonic-Andy_Murray	18	8	26	22	44.0	30.0	19	16	6	11	25.0	27.0
1161	20160710-M-Winnetka_CH-F-Yoshihito_Nishioka-Francis_Tiafoe	6	7	9	8	15.0	15.0	10	5	18	9	28.0	14.0
1162	20160716-M-Hamburg-SF-Martin_Klizan-Stephane_Robert	9	6	8	8	17.0	14.0	7	5	9	13	16.0	18.0
1163	20160716-M-Hamburg-SF-Pablo_Cuevas-Renzo_Olivo	4	4	17	14	21.0	18.0	7	6	14	7	21.0	13.0
1164	20160718-M-Washington-R64-Dudi_Sela-Taylor_Fritz	8	3	11	9	19.0	12.0	4	4	16	6	20.0	10.0
1165	20160718-M-Washington-R64-Dudi_Sela-Taylor_Harry_Fritz	8	3	11	9	19.0	12.0	4	4	16	6	20.0	10.0
1166	20160720-M-Washington-R32-Taylor_Harry_Fritz-Alexander_Zverev	5	0	18	3	23.0	3.0	6	5	20	9	26.0	14.0
1167	20160724-M-Washington-F-Gael_Monfils-Ivo_Karlovic	3	8	3	6	6.0	14.0	15	10	19	23	34.0	33.0
1168	20160729-M-Scheveningen_CH-QF-Alexey_Vatutin-Robin_Haase	6	1	4	3	10.0	4.0	3	1	5	8	8.0	9.0
1169	20160730-M-Canada_Masters-SF-Novak_Djokovic-Gael_Monfils	3	4	7	6	10.0	10.0	12	3	11	7	23.0	10.0
1170	20160731-M-Astana_CH-F-Evgeny_Donskoy-Konstantin_Kravchuk	3	5	7	6	10.0	11.0	11	4	6	3	17.0	7.0
1171	20160804-M-Granby_CH-R16-Gregoire_Barrere-Denis_Shapovalov	6	1	8	1	14.0	2.0	3	1	5	8	8.0	9.0
1172	20160807-M-Granby_CH-F-Marcelo_Arevalo-Francis_Tiafoe	4	1	17	6	21.0	7.0	2	5	1	5	3.0	10.0
1173	20160906-M-US_Open-QF-Lucas_Pouille-Gael_Monfils	15	9	21	12	36.0	21.0	4	7	8	12	12.0	19.0
1174	20160908-M-US_Open-QF-Juan_Martin_Del_Potro-Stanislas_Wawrinka	9	7	29	18	38.0	25.0	23	15	20	27	43.0	42.0
1175	20160909-M-US_Open-SF-Novak_Djokovic-Gael_Monfils	11	7	8	16	19.0	23.0	20	6	19	17	39.0	23.0
1176	20160911-M-US_Open-F-Novak_Djokovic-Stanislas_Wawrinka	22	4	26	16	48.0	20.0	31	14	27	23	58.0	37.0
1177	20160919-M-Metz-F-Lucas_Pouille-Dominic_Thiem	7	3	7	12	14.0	15.0	12	4	13	13	25.0	17.0
1178	20161016-M-Shanghai_Masters-F-Roberto_Bautista_Agut-Andy_Murray	11	2	12	11	23.0	13.0	8	4	8	9	16.0	13.0
1179	20161017-M-Stockholm-F-Jack_Sock-Juan_Martin_Del_Potro	9	5	12	10	21.0	15.0	3	5	3	12	6.0	17.0
